order,family,common_name,bird_id,normalized_response,n,relaxed_by_hand
Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)",Arctic Tern,arcter,whitedovetail,1,
Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)",Arctic Tern,arcter,whitepigeonseagull,1,
Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)",Arctic Tern,arcter,whitetail,1,
Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)",Arctic Tern,arcter,wren,1,
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Bald Eagle,baleag,eaglr,1,
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Bald Eagle,baleag,falcon,1,
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Bald Eagle,baleag,hawk,3,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,americanwren,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,blackbird,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,blackheadedtit,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,blueback,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,bluebird,5,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,bluecannary,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,blueheadedfinch,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,blueheadedwarbler,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,bluejay,7,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,bluetipfinch,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,budgie,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,cardinal,3,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,chickadee,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,chimneyswift,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,finch,10,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,finchrelative,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,flycatcher,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,flytail,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,hoga,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,hummingbird,2,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,hummingbirdl,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,jay,2,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,junko,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,kingbird,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,kingfisher,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,lark,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,leig,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,longtailedsparrow,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,lovebird,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,minihawk,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,orangefinch,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,rainbowbird,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,robin,5,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,scarlettanager,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,slendertailedyellowchestedbird,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,slickheadfinch,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,sparrow,8,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,swift,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,tanninger,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,thrush,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,wagtail,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,warbler,2,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,yellowbelliedfinch,1,
Passeriformes,Hirundinidae (Swallows),Barn Swallow,barswa,yellowbellyfinch,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,ancientbird,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,arrowbird,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,bittern,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,bluefootedbooby,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,bluejay,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,booby,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,cardinal,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,crane,3,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,crow,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,cuckoo,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,dodo,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,duck,2,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,egot,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,egret,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,falcon,2,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,finch,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,fishbird,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,fishcatcher,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,fisher,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,fishsparrow,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,greenegret,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,greib,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,greybird,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,gull,2,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,hawk,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,herron,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,jay,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,kingfisher,5,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,lakegull,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,lark,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,mallard,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,moth,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,ocelot,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,osprey,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,pigeon,2,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,plint,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,puffer,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,quail,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,razorbill,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,redeyedjack,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,riverbird,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,riverpelican,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,roadrunner,2,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,robin,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,sanddiver,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,sandpiper,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,seabird,3,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,seagull,2,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,sharpbilledloon,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,shortfalcon,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,sparrow,4,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,spottedminipelican,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,starling,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,tern,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,thickleggedduck,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,velocbeakerbird,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,waterbird,2,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,watercrest,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,watercrow,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,waterdiver,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,wildwaterpecker,1,
Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Black-crowned Night-Heron,bcnher,woodpecker,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,angerbird,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,blackbillbird,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,bluebird,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,bluehairedsparrow,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,bluejay,13,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,bluemockingbird,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,bluemockingjay,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,bluesparrow,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,bluestalkerbird,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,browncockapoo,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,cardinal,3,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,cockatiel,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,crestedjay,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,crow,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,cuckoo,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,finch,2,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,finchrelative,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,greyjay,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,jay,3,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,king,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,kookaburra,3,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,lark,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,locobird,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,mohawk,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,mohawkanthony,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,mulletbird,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,pheasant,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,pigeon,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,priorbird,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,quill,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,robin,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,rockerfellow,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,rulum,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,scrubjay,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,snowfinch,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,tern,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,woodjay,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,woodpecker,18,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,wookpecker,1,
Coraciiformes,Alcedinidae (Kingfishers),Belted Kingfisher,belkin1,wren,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,barnbird,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,brown,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,brownbird,2,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,browncapedsparrow,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,browndove,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,brownfinch,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,brownjay,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,brownsparrow,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,brownswallow,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,browntailedsparrow,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,browntweeter,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,budgie,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,buzzard,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,cardinal,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,dove,2,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,dumbledorebird,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,finch,7,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,fisher,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,flycatcher,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,grayfinchtail,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,gussiedthrasher,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,jay,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,lark,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,longtailedbird,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,longtailedfinch,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,longtailedhandsomeboy,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,longtailedrobin,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,mimabird,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,mockingbird,2,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,oldworldmockingbird,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,pecker,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,pheasant,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,qual,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,redeye,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,redeyedbird,2,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,redeyedfinch,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,redeyedsparrow,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,roadrunner,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,robin,8,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,shrike,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,songbird,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,sparrow,12,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,swallow,4,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,tailedsparrow,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,tanager,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,telltalebird,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,whitebelliedbunting,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,whitebelliedfinch,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,whitebelly,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,whitechest,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,whitechestedbird,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,whitechestedrobin,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,whitechestedwatcher,1,
Cuculiformes,Cuculidae (Cuckoos),Black-billed Cuckoo,bkbcuc,wren,5,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,bigfellowfinch,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,blackandwhitefinch,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,blackandwhitefinchbird,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,blackcanary,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,blackcappedchikadee,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,blackcappedsparrow,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,blackheaddedrobin,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,blackheadedtit,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,bluebird,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,bluejay,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,bobolink,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,brunch,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,canary,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,cardinal,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,cheeper,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,finch,14,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,fluffyfinch,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,helmetedwarbler,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,jay,1,
Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",Black-capped Chickadee,bkcchi,loggerheadshriek,1,
